contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0050679	positive regulation of epithelial cell proliferation	0.016235711783902682	222	158	9	25907	['GO:0008284', 'GO:0050673', 'GO:0050678']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	0.017554757986500923	348	158	11	25907	['GO:0007178']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0014896	muscle hypertrophy	0.01763370570750336	122	158	7	25907	['GO:0003012']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0042474	middle ear morphogenesis	0.018574858638696845	23	158	4	25907	['GO:0042471', 'GO:0048598']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0014743	regulation of muscle hypertrophy	0.019267923259675346	82	158	6	25907	['GO:0014896', 'GO:0090257']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0050878	regulation of body fluid levels	0.020055505497244806	353	158	11	25907	['GO:0065008']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0036022	limb joint morphogenesis	0.02101254586087126	8	158	3	25907	['GO:0009653', 'GO:0035108']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0032102	negative regulation of response to external stimulus	0.02286054550453664	358	158	11	25907	['GO:0009605', 'GO:0032101', 'GO:0048585']
geno_in_contra	bend-point selected genes (log2FC > 0)	KEGG	KEGG:05165	Human papillomavirus infection	0.02307567198224808	353	83	11	9330	['KEGG:00000']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007565	female pregnancy	0.024718559652313607	234	158	9	25907	['GO:0044703', 'GO:0044706']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0060562	epithelial tube morphogenesis	0.025344160102914133	362	158	11	25907	['GO:0002009', 'GO:0035239']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0042981	regulation of apoptotic process	0.02537632463273778	1608	158	25	25907	['GO:0006915', 'GO:0043067']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0060428	lung epithelium development	0.02557099880250151	51	158	5	25907	['GO:0030324', 'GO:0060429']
